Row,Timestamp,Combined Event Source,SlideEvent,StimType,Duration,CollectionPhase,SourceStimuliName,InputEventSource,Data,StimType.1,CPU Sys,Memory Sys,CPU Proc,Memory Proc,Event Group,Event Label,Event Text,Event Index,Category 1 active on ScreenRecording-1,Category 1 instance on ScreenRecording-1,CatI_tem1 active on ScreenRecording-1,CatI_tem1 instance on ScreenRecording-1
1699,291694,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:973;Y:730,TestImage,,,,,,,,,,,,
1700,291718,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1002;Y:731,TestImage,,,,,,,,,,,,
1701,291742,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1013;Y:732,TestImage,,,,,,,,,,,,
1702,291766,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1020;Y:732,TestImage,,,,,,,,,,,,
1703,291790,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1026;Y:732,TestImage,,,,,,,,,,,,
1704,291811,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1029;Y:732,TestImage,,,,,,,,,,,,
1705,291838,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1055;Y:735,TestImage,,,,,,,,,,,,
1706,291862,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1072;Y:735,TestImage,,,,,,,,,,,,
1707,291886,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1092;Y:737,TestImage,,,,,,,,,,,,
1708,291910,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1115;Y:741,TestImage,,,,,,,,,,,,
1709,291946,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1133;Y:743,TestImage,,,,,,,,,,,,
1710,291974,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1149;Y:745,TestImage,,,,,,,,,,,,
1711,291997,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1151;Y:746,TestImage,,,,,,,,,,,,
1712,292065,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1153;Y:746,TestImage,,,,,,,,,,,,
1713,292086,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1179;Y:750,TestImage,,,,,,,,,,,,
1714,292097,External Events API iMotions.SysMonitor SysLoadMeter (v1),,,,,ScreenRecording-1,,,,8.53159809112549,59.4272145743555,1.21811258792877,2050.9140625,,,,,,,,
1715,292109,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1185;Y:752,TestImage,,,,,,,,,,,,
1716,292190,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1187;Y:753,TestImage,,,,,,,,,,,,
1717,292213,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1187;Y:754,TestImage,,,,,,,,,,,,
1718,292238,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1182;Y:760,TestImage,,,,,,,,,,,,
1719,292261,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1177;Y:765,TestImage,,,,,,,,,,,,
1720,292285,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1170;Y:772,TestImage,,,,,,,,,,,,
1721,292310,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1165;Y:775,TestImage,,,,,,,,,,,,
1722,292333,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1160;Y:777,TestImage,,,,,,,,,,,,
1723,292357,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1148;Y:781,TestImage,,,,,,,,,,,,
1724,292382,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1127;Y:786,TestImage,,,,,,,,,,,,
1725,292406,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1108;Y:789,TestImage,,,,,,,,,,,,
1726,292430,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1095;Y:791,TestImage,,,,,,,,,,,,
1727,292453,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1088;Y:791,TestImage,,,,,,,,,,,,
1728,292478,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1079;Y:791,TestImage,,,,,,,,,,,,
1729,292501,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1076;Y:791,TestImage,,,,,,,,,,,,
1730,292574,ET_UserInputEvents,,,,,ScreenRecording-1,Mouse,Id:M;X:1076;Y:791,TestImage,,,,,,,,,,,,
